Environment-by-species table, analysis 5.  1 Vars  307 Specs 19 Cov
 (I5/ 39(8F9.4:/))
   307
    1
  -0.0065  -0.0138  -0.1396   1.0719   0.2791   0.3137  -0.5238  -0.1826
  -0.2816  -1.3357   0.0252   0.0947   0.0496   0.0157   0.4164  -0.1676
   0.6000  -0.0446   0.3849   0.2053   0.0098   0.0187  -0.1212  -1.3380
  -0.8016  -0.1856   0.1440  -0.1951  -0.0719  -0.0326  -0.0459  -0.0380
  -0.0907  -0.0295  -0.8571  -0.2820   0.0857  -1.4997   0.0272  -0.1696
  -0.0276  -0.7944  -0.2663   0.0050  -0.6518  -0.0462   0.1362   1.5819
   0.0300   0.0503  -0.1102   0.2025  -0.3137  -0.0446  -0.1370  -0.0179
   0.2371   0.0215  -0.1483   0.8826  -0.0065  -1.0398  -1.0739  -0.1441
   0.1309  -1.7240   0.0459   0.2645  -0.0076  -0.1261  -0.2326  -1.3549
   0.5231  -0.0702  -0.1112   1.0487  -0.0968   0.1134   0.0574   0.3196
   0.5783  -0.0721   0.4463   1.2354  -0.0756   0.0045   0.3496   0.4231
  -0.1854   0.4133  -0.0130   0.7507  -0.1670  -0.1024   0.0228   0.4253
   0.3764   0.0851   0.3514   0.8295   0.3688   0.1035   0.0482  -0.0516
  -0.0016   0.1013  -0.1109   0.3075  -0.7679  -0.7549  -0.1800  -1.4027
  -0.0460  -0.0105   0.0050   0.0055   1.4014  -0.1789  -0.0854   1.5303
  -0.4279  -1.7405  -0.1720  -0.2886  -0.4272   0.0528   0.1518   0.4607
  -0.0477   0.0457  -0.1513  -0.7060  -0.0510   0.0484  -0.0329  -0.0760
   0.6937   1.4842  -0.5539   1.5347   1.1680  -0.0527  -0.0799   1.1024
   0.2549   1.2037   0.0445  -0.2891   0.0386  -0.3244  -0.0154   0.8295
  -0.8212  -0.2845   0.5196   0.2857   1.2011   1.5213  -0.1744  -0.0560
   0.1663  -0.0934   0.7272  -0.1997  -0.2792  -0.0512  -0.0934  -0.4468
  -0.0166   0.1118   0.2335   0.1689  -0.1469  -0.0840   0.3141  -0.0948
   0.0725  -0.1865   0.0847   1.1999   1.1682  -1.6920   0.5163   0.1861
   0.0809  -0.0565   0.8417   0.0750  -0.0836  -0.0895  -0.4806  -0.2505
  -0.1248  -0.6133   0.3206   0.1186  -0.2157  -0.1570   0.7507   0.0086
  -0.6929  -0.0830  -0.0014   0.1574  -0.2494   0.0277   1.5309   0.4857
   0.0022   0.5086  -0.0475  -0.1576   0.0094  -0.1737  -0.0329  -0.0001
   0.0913   0.1885  -0.1963  -1.1752  -0.1342  -0.0978  -0.4641  -1.7319
  -1.0414  -0.1026   0.0744   0.0236   0.0694   0.9056  -0.9204   0.0715
  -0.1691   1.3702  -0.0460  -0.1041   0.0528   0.0401   1.3606   0.0788
   0.0608  -0.0878  -0.1704  -0.3509   0.1351  -0.0908   0.2454   0.1601
   0.0609  -0.1168   0.2198   0.1330   0.3009  -0.1130  -1.6314   0.6408
   0.0097  -0.4923   0.0756  -0.0540  -0.0524   0.1043  -0.9888   0.2543
   0.5669   0.0978  -0.3822   0.2138  -0.2580   0.1406   1.2095  -1.0365
  -0.0927  -0.1204   0.0623   1.1962   0.0746  -1.3707  -0.2662  -0.1675
   0.0424  -0.2964  -1.4024  -0.3837  -0.1473   0.1267   0.0078  -1.6314
   0.1498   0.1819  -0.2950  -1.2416  -1.3707  -0.2474   0.9049   1.0489
  -1.2487   0.0438  -0.0577  -0.0362  -0.7765  -0.8665   0.8301   0.8700
   0.0411  -0.3971   0.4088
 0000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
 00000000
